Y,U
1.2112679189105873,1.2093308179465625
1.1941451810004498,1.2093308179465625
2.9912043254148157,1.2093308179465625
2.6215480271435747,1.2093308179465625
1.8840657550553712,1.2093308179465625
2.0414070712026864,1.2093308179465625
2.327653938493287,1.2093308179465625
2.1754498725837292,1.2093308179465625
2.060011519515904,1.2093308179465625
2.1599723139531988,1.2093308179465625
2.196902070195372,-1.5089078610384905
-0.560822363230897,-1.5089078610384905
-2.4215188912386867,-1.5089078610384905
-1.4741522968003598,-1.5089078610384905
-1.226473072921346,-1.5089078610384905
-0.9875824540676381,-1.5089078610384905
-0.7541826598540492,-1.5089078610384905
-0.6655890550273129,-1.5089078610384905
-0.7702970266122569,-1.5089078610384905
-0.7982035379211153,-1.5089078610384905
-0.762428739553506,-1.5089078610384905
-0.7413607304598994,-1.5089078610384905
-0.7476967373935246,-1.5089078610384905
-0.7660603404322233,-1.5089078610384905
-0.7676635686789197,-1.5089078610384905
-0.7475140951097733,-1.5089078610384905
-0.7455455638129447,-1.5089078610384905
-0.756036326703703,-1.5089078610384905
-0.749787643734932,-1.5089078610384905
-0.7568548557319766,-1.5089078610384905
-0.7512305411703888,-1.5089078610384905
-0.7637312818140329,-1.5089078610384905
-0.7639273533731317,-1.5089078610384905
-0.7441172193668036,-1.5089078610384905
-0.7679419515852358,-1.5089078610384905
-0.7583366321929642,-1.5089078610384905
-0.7436894981132102,-1.5089078610384905
-0.7724188983528893,-1.5089078610384905
-0.7665962464437888,-1.5089078610384905
-0.7545119898293614,-1.5089078610384905
-0.7618483575049712,-1.5089078610384905
-0.7701277985351203,-2.2299898781904632
-1.4552419701822938,-2.2299898781904632
-1.73039019964381,-2.2299898781904632
-1.967183913786497,-2.2299898781904632
-2.117604631368828,-2.2299898781904632
-2.1656113480474897,-2.2299898781904632
-2.1429913620869514,-2.2299898781904632
-2.11931310907981,-2.2299898781904632
-2.155723767579028,-2.2299898781904632
-2.1287853593686332,-2.2299898781904632
-2.1575397488615646,-2.2299898781904632
-2.1801360503014244,-2.2299898781904632
-2.153978605336196,-2.2299898781904632
-2.1297556222911274,-2.2299898781904632
-2.1673127305004947,-2.2299898781904632
-2.1469114511117104,-2.2299898781904632
-2.166886540901013,-2.2299898781904632
-2.1413512462804247,-2.2299898781904632
