Y,U
0.0,-3.0839754480652157
0.0,-2.2351914531802164
-1.1251457434439376,-1.1331520361111185
-0.18037053410607917,-0.17794307015656052
0.7055334653651028,0.24472235896782113
-0.48968400457250827,-0.08712525415589001
-1.7910066415469146,-1.1410023530368691
-2.2648700309586944,-2.633152036111118
-3.9915843475755297,-4.125301719185368
-5.412707099313545,-5.1791788180663465
-5.563283107899414,-5.511026431190058
-5.272433268337379,-5.088361002065677
-4.1530886478283024,-4.1331520361111185
-3.099303771951064,-3.031112619042023
-2.2388960477187165,-2.1823286241570212
-1.811191096726065,-1.8504810110333094
-1.8771221597512036,-2.0680533361617117
-2.4488271148360705,-2.633152036111118
-3.21666433457191,-3.1982507360605252
-3.541216091998443,-3.4158230611889273
-3.119350016473331,-3.0839754480652166
-2.3087149149488035,-2.235191453180217
-1.114174530062457,-1.1331520361111194
0.29499100433702097,-0.17794307015656052
-0.5894415805511163,0.24472235896782113
-0.41621404065984857,-0.08712525415588956
-0.6610140567452856,-1.141002353036868
-2.1682859903353786,-2.633152036111117
-3.9696840074390503,-4.125301719185366
-1.3254218430491818,-1.1386258630255073
-1.2342625755594883,-1.4704734761492189
-0.4865798136429453,-1.047808047024838
0.8038994073101497,-0.09259908107028059
-0.11222647009950541,1.009440335998817
1.6625768669732928,1.8582243308838173
1.4456573339143286,2.1900719440075296
3.3830055844411384,1.9724996188791284
2.5510025684758584,1.4074009189297216
1.4213897562568985,0.8423022189803144
1.6570517700209917,0.6247298938519117
2.4821003711105494,0.9565775069756222
2.8910550013207557,1.8053615018606215
3.6521959178297405,2.907400918929719
4.365655340656224,3.8626098848842734
4.677644125953766,4.28527531400866
4.289281438253152,3.9534277008849505
3.2186323785534334,2.8995506020039796
1.8508385795744458,1.4074009189297234
0.6152387457785419,-0.08474876414452592
0.4114888711720321,-1.1386258630255104
0.4114888711720321,0.9565775069756233
0.4114888711720321,1.805361501860623
3.42833404141684,2.9074009189297207
6.670048696415449,3.8626098848842787
4.592332066965627,4.28527531400866
4.223108251245603,3.953427700884949
3.2073268277776448,2.89955060200397
1.8318802539117747,1.407400918929721
0.6318233766950383,-0.08474876414452792
0.40734318224336974,-1.1386258630255073
-0.755806479408927,-1.4704734761492189
-1.547347478766873,-1.047808047024838
0.38148205538058233,-0.0925990810702797
-0.25263781359275644,1.0094403359988164
1.6393425579187764,1.8582243308838182
0.724085279893061,2.1900719440075296
3.5704541168900215,1.9724996188791277
3.4157926118614723,1.4074009189297212
1.3026745986181363,0.8423022189803141
1.4666789323234757,0.6247298938519117
2.5538809590286666,0.9565775069756226
3.0151006933198983,1.8053615018606224
3.549905869517731,2.90740091892972
4.454003565756012,3.8626098848842787
1.9623785697891887,1.5627640494100277
1.7254750100102259,1.230916436286317
1.3495177753907308,0.1770393374053385
0.08139501782199668,-1.3151103456689104
-2.505296896058592,-2.8072600287431597
-3.814227988845004,-3.86113712762414
-4.303132135005312,-4.1929847407478515
-3.952211622378834,-3.770319311623471
-2.9207376506145737,-2.8151103456689133
-1.7666102678515425,-1.7130709285998156
-0.7262427400578111,-0.8642869337148154
0.32224372636384446,-0.5324393205911029
-1.3974547560813482,-0.7500116457195044
