Y,U
0.0,0.6180339887498948
0.6143540014020505,1.1755705045849463
1.1941967679102659,1.618033988749895
3.425136336029794,1.902113032590307
3.3073838561660414,2.0
2.49214932561151,1.9021130325903073
2.497625660407752,1.618033988749895
2.411569471854305,1.1755705045849465
1.947057435333523,0.618033988749895
1.5167173104439717,2.4492935982947064e-16
1.2319686323111527,-0.6180339887498938
0.9333876281696155,-1.175570504584946
0.5260196781202451,-1.6180339887498947
-0.41551663366112157,-1.902113032590307
-2.3009105747986074,-2.0
-1.8897874173636982,-1.9021130325903073
-1.7441714183922594,-1.6180339887498951
-1.3929723854934732,-1.1755705045849467
-0.7827441272940758,-0.6180339887498953
0.2341099082734463,-4.898587196589413e-16
-0.4771987741358634,0.6180339887498943
0.39006592538601276,1.1755705045849445
0.6578400073467298,1.6180339887498945
2.339510170011647,1.902113032590307
4.127118984447204,2.0
2.692337820544764,1.9021130325903073
2.337773676089346,1.6180339887498951
2.3396908566412193,1.1755705045849467
2.0030057542045268,0.6180339887498956
1.5336617838276572,7.347880794884119e-16
1.1812023369374274,-0.6180339887498941
0.929196480254938,-1.1755705045849456
0.5412554178214235,-1.6180339887498945
-0.40428599348016747,-1.9021130325903068
-2.3211873073940783,-2.0
-1.9078392182426642,-1.9021130325903075
-1.7841050674075312,-1.6180339887498953
-1.413884869039019,-1.175570504584947
-0.7990693549411891,-0.6180339887498958
0.22476452411813497,-9.797174393178826e-16
-0.4762161379562768,0.6180339887498905
0.3997737506476618,1.1755705045849454
0.6420493465558453,1.6180339887498942
2.336022352455171,1.9021130325903057
4.146035705959131,2.0
2.6677784685388226,1.9021130325903075
2.3539449263151537,1.6180339887498933
2.3635051681543437,1.1755705045849472
1.9955513239366856,0.6180339887498993
1.5052726240189576,1.2246467991473533e-15
1.1823496643933586,-0.6180339887498902
0.9393568684858976,-1.1755705045849452
0.5434429643147504,-1.6180339887498962
-0.387155363467299,-1.9021130325903068
-2.294750669259579,-2.0
-1.9142398140907169,-1.9021130325903075
-1.7556674584473462,-1.6180339887498978
-1.4095272909123977,-1.1755705045849474
-0.8078166370241746,-0.6180339887498996
0.2226599275666298,-1.4695761589768238e-15
-0.4712732591429545,0.6180339887498968
0.4026270657217689,1.175570504584945
0.6561273456169101,1.618033988749896
2.3915513018499936,1.9021130325903066
4.080395472093667,2.0
2.6774402369033674,1.9021130325903077
2.3625205213982063,1.618033988749898
2.365935864575388,1.1755705045849476
2.055793851241655,0.6180339887498931
