Y,U
0.0,-0.4508234119540975
0.0,0.3979605829309023
1.474395319166744,1.5
2.480092968870055,2.455208965954558
4.082602844721796,2.8778743950789396
3.2260292229667265,2.5460267819552285
1.9231707694777904,1.4921496830742493
0.6888142299863226,3.0616169978683826e-16
0.04150777516397812,-1.4921496830742487
-2.4456951595831176,-2.546026781955228
-2.904410147811919,-2.8778743950789396
-2.4756388841332932,-2.455208965954559
-1.4873945364920718,-1.5000000000000004
-0.13944914023416935,-0.3979605829309043
0.9195919025958966,0.4508234119540975
0.35093087768345316,0.7826710250778091
1.4081518550501482,0.565098699949407
1.5232865542451122,3.6739403974420594e-16
0.9908043802865008,-0.5650986999494066
0.8224213166086644,-0.7826710250778091
1.1992713518705478,-0.45082341195409814
2.24434467431599,0.39796058293090164
3.0005312735498415,1.4999999999999991
3.2007643915821773,2.455208965954558
3.469602987711346,2.8778743950789396
3.0680356485102047,2.546026781955229
1.9987154503732272,1.4921496830742504
0.7022082729060273,1.5308084989341917e-15
0.020935473559084736,-1.4921496830742478
-2.5163373698055316,-2.546026781955228
-2.8353092211049535,-2.8778743950789396
-2.4545906570793803,-2.455208965954559
-1.5040721801300059,-1.5000000000000013
-0.14638986612925523,-0.39796058293090364
0.955372013877025,0.4508234119540966
0.31150840160049714,0.7826710250778091
1.336367733910853,0.5650986999494075
1.3451887764697767,8.572527594031471e-16
1.0696692759039392,-0.5650986999494063
0.8875666364974454,-0.7826710250778091
1.2332713926770231,-0.4508234119540986
2.301551485934431,0.39796058293090075
3.028149497506809,1.4999999999999982
3.192023990344637,2.4552089659545526
3.433776354103803,2.8778743950789396
3.0444654039551433,2.54602678195523
1.9992899101286703,1.4921496830742589
0.7233693570177845,2.7554552980815448e-15
0.01558970031635574,-1.4921496830742467
-2.4997096713905065,-2.546026781955231
-2.9177818406142664,-2.8778743950789405
-2.5485938061964872,-2.455208965954564
-1.4777603433879127,-1.5000000000000022
-0.1470739672647566,-0.3979605829309101
0.9359584352779954,0.45082341195409636
0.32183796989329866,0.7826710250778092
1.3557251218844364,0.5650986999494079
1.4347780237835734,-2.2056021997384127e-15
1.0251184230993768,-0.565098699949406
0.8416400377207962,-0.7826710250778095
1.1945520808701213,-0.45082341195409903
2.2204735872972456,0.3979605829308941
3.0364303405589514,1.4999999999999973
3.2170372368621067,2.4552089659545606
3.507086543193471,2.8778743950789396
3.076064239153755,2.5460267819552262
2.0266608037953415,1.4921496830742524
0.7059635149773082,1.2861886294230151e-14
0.013439712474298962,-1.4921496830742458
-2.540723821966794,-2.5460267819552227
-2.9231592009728384,-2.87787439507894
-2.4788285186079877,-2.455208965954556
-1.476205435427429,-1.500000000000003
-0.13977469185757146,-0.3979605829308994
0.9245814048210865,0.4508234119540959
0.3533217255609215,0.7826710250778086
1.4281652606867459,0.5650986999494082
1.6032242153703893,5.389683877521531e-15
0.929305179767536,-0.5650986999494054
0.8126964509511647,-0.7826710250778091
1.1279898040235627,-0.4508234119540995
2.221232935755525,0.3979605829309052
3.1407770874269696,1.4999999999999967
3.271085929483786,2.4552089659545517
3.4425301847311047,2.8778743950789387
3.056321698111636,2.5460267819552267
2.0024920136140696,1.4921496830742536
0.7150019224800752,-3.6770353006250014e-15
0.01721629596166731,-1.4921496830742444
-2.5030041007718427,-2.546026781955222
-2.9285074885183247,-2.8778743950789405
-2.5005793694216867,-2.455208965954557
-1.4885000725036284,-1.5000000000000038
-0.1422959212828554,-0.39796058293091163
0.9289868479276183,0.4508234119540955
0.3429572520173462,0.7826710250778088
1.381640398898053,0.5650986999494036
1.5073639392550306,-1.22588476042053e-15
0.9914510494681187,-0.5650986999494052
0.8362209136044878,-0.7826710250778095
1.1905428278447212,-0.450823411954107
2.2711395880979364,0.3979605829309043
3.0772261477111087,1.4999999999999958
3.2938756191267973,2.4552089659545597
3.387168357960972,2.8778743950789387
3.0821477496518415,2.546026781955235
2.0558086779536207,1.4921496830742544
0.7063392852212511,-2.452388501477648e-15
0.005531543280595103,-1.4921496830742587
-2.531906502896677,-2.546026781955221
-2.857818887558294,-2.8778743950789405
-2.46806355926321,-2.455208965954574
-1.4931303060386734,-1.4999999999999922
-0.14352094224490403,-0.39796058293091274
0.9427818323874513,0.45082341195409503
0.3243458017095929,0.7826710250778091
1.3591943153917216,0.5650986999494138
1.430514910951208,-7.841453398362591e-15
1.0136777271367388,-0.5650986999494049
0.8493494002330733,-0.7826710250778091
1.1913964070255576,-0.45082341195410747
2.2571724705350897,0.39796058293089165
3.0765050458893595,1.499999999999995
3.227216877121541,2.455208965954559
3.421533823400128,2.8778743950789405
3.033488062420102,2.546026781955236
2.051950658117406,1.4921496830742558
0.7130318825812362,3.4299395085674716e-14
0.004586509202459008,-1.4921496830742578
-2.514967936173131,-2.546026781955221
-2.896011429842021,-2.8778743950789405
-2.5501510965611884,-2.455208965954558
-1.519586750930402,-1.500000000000018
-0.16020235345823033,-0.3979605829308901
0.9705948017214312,0.45082341195409437
0.25777063052490307,0.7826710250778091
1.2368882886257921,0.5650986999494143
1.062748054737923,6.859260036498355e-15
1.1430097850020362,-0.5650986999494045
1.0142533660565471,-0.7826710250778091
1.273110974367407,-0.4508234119540937
2.2048917097609806,0.39796058293089076
2.9411014238983135,1.499999999999994
3.289451303515509,2.4552089659545415
3.5115133433774104,2.87787439507894
3.084232755027527,2.546026781955237
1.9804703406205881,1.4921496830742567
0.7250840726755935,-3.0949031829417886e-18
0.020086794318230773,-1.4921496830742265
-2.5125250150146625,-2.546026781955237
-2.8429819245875376,-2.87787439507894
-2.513431512347362,-2.4552089659545584
-1.5296460316492764,-1.5000000000000189
-0.1643083150758547,-0.3979605829309143
0.9840995356448899,0.4508234119540939
0.229294742140995,0.7826710250778091
1.1449420989210168,0.5650986999494045
0.8874401484756836,7.349118756157295e-15
1.1144338939016614,-0.5650986999494042
1.0305619436997966,-0.78267102507781
1.2982872975359885,-0.45082341195409437
2.2300210836105068,0.3979605829308901
2.930230920977555,1.4999999999999931
3.2384330792883245,2.455208965954558
3.468663324875697,2.8778743950789387
3.067882524533897,2.546026781955237
2.022044623822485,1.4921496830742882
0.7186040777959424,3.6748688683969426e-14
0.011029662169392886,-1.4921496830742558
-2.5218460723306837,-2.546026781955236
-2.83047803254454,-2.8778743950789405
-2.5226330694734673,-2.455208965954559
-1.4747484345290018,-1.499999999999995
-0.14165135501716883,-0.3979605829309152
0.9234398686862197,0.4508234119540937
0.3382891660752182,0.7826710250778082
1.3918121082593,0.5650986999494149
1.4797927786601226,7.838977475816237e-15
1.0141464971243397,-0.5650986999493938
0.8410977267340505,-0.7826710250778091
1.2076406027668314,-0.45082341195409503
2.284591527436954,0.39796058293091274
3.0222533090804484,1.4999999999999922
3.220176049935144,2.4552089659545575
3.4743453216141837,2.8778743950789387
3.114743854680956,2.546026781955238
2.0339496150130114,1.4921496830742587
0.6876791086817203,3.797333548311678e-14
0.01606401422903937,-1.4921496830742242
-2.5477726297899435,-2.546026781955235
-2.838827658612655,-2.8778743950789387
-2.5417917292607384,-2.4552089659545597
-1.5040902012153263,-1.4999999999999958
-0.15204523338547937,-0.39796058293091585
0.9732785166882381,0.45082341195409303
0.27451460506450454,0.7826710250778092
1.2467725632916726,0.5650986999494152
1.1379847921243311,8.32883619547518e-15
1.1328557398496826,-0.5650986999493934
0.9760448819434789,-0.7826710250778101
1.2789519584290903,-0.4508234119540955
2.215075156268768,0.39796058293091163
3.008824075590495,1.4999999999999913
3.248267209515746,2.455208965954557
3.4315642921684435,2.87787439507894
3.028782927511849,2.5460267819552382
2.0514103211450148,1.49214968307429
0.7023926324559087,3.919798228226413e-14
0.007801124757643687,-1.492149683074223
-2.519098612912748,-2.5460267819552183
-2.8433227659000755,-2.8778743950789405
-2.4898166895639364,-2.45520896595456
-1.4818690722018382,-1.4999999999999967
-0.1432797525685439,-0.3979605829308934
0.9406560382639696,0.45082341195410636
0.3280355101689653,0.782671025077808
1.3524019914210426,0.5650986999494155
1.4192002975012532,8.818694915134119e-15
1.0400104337104978,-0.565098699949403
0.8583060783100195,-0.7826710250778091
1.2371315939364331,-0.4508234119541239
2.299954198546773,0.3979605829309112
3.0003763754297132,1.5000000000000155
3.2023444624947306,2.455208965954573
3.463051938208412,2.8778743950789387
3.1211686379482977,2.5460267819552387
1.9922370879731595,1.4921496830742607
0.6960873484353278,4.895492293406471e-15
0.02452934393479816,-1.4921496830742524
-2.531188931320588,-2.5460267819552014
-2.8906378609318892,-2.8778743950789414
-2.5146479429327395,-2.4552089659545775
-1.5136242936914237,-1.4999999999999725
-0.15526267225262622,-0.3979605829309174
0.9582918241226429,0.45082341195409215
0.27473651098699947,0.7826710250778087
1.2640504404688064,0.565098699949406
1.1560001667197004,-4.902301080408943e-15
1.1180340434427969,-0.5650986999493927
0.9831001838994753,-0.7826710250778103
1.2764761998193745,-0.45082341195411035
2.2022423673890503,0.397960582930887
2.988281898559319,1.4999999999999898
3.325859955193581,2.4552089659545553
3.465803714383131,2.8778743950789405
3.038577892155793,2.546026781955223
2.051153252296127,1.4921496830742318
0.7075540045291293,4.164727588055884e-14
0.00634387484364368,-1.4921496830742211
-2.565286032839266,-2.5460267819552174
-2.8429333259638456,-2.8778743950789405
-2.5465287385466366,-2.4552089659545615
-1.514219954053513,-1.500000000000048
-0.16098942315068782,-0.397960582930895
0.9740805096836593,0.45082341195410547
0.24682007078408397,0.7826710250778097
1.1851061929235616,0.5650986999494161
0.9844375438629084,9.798412354452e-15
1.1681307882626386,-0.5650986999494023
1.0480155186479672,-0.7826710250778093
1.3061205620701646,-0.4508234119540966
2.2291939239502208,0.39796058293086256
2.93071114118483,1.499999999999964
3.2333029385968226,2.4552089659545384
3.4953830000782027,2.8778743950789414
3.0667446829986886,2.54602678195524
2.0190191900964147,1.4921496830742629
0.7030533982607289,7.344785891701177e-15
0.016166511325748548,-1.4921496830742504
-2.5451797067117607,-2.5460267819552334
-2.909542779072069,-2.8778743950789423
-2.541972291560727,-2.4552089659545784
