Y,U
-2.855648349144352,-2.209104656409653
-2.1865032005383593,-1.6515681405746014
-1.617593059705856,-1.2091046564096528
-0.9712699663558395,-0.9250256125692407
-0.23219776564101188,-0.8271386451595477
-0.3413672817732987,-0.9250256125692404
-0.7418486567789908,-1.2091046564096528
-0.7905521275575346,-1.6515681405746012
-0.9172151855621827,-2.209104656409653
-1.475491689220553,-2.8271386451595473
-2.3584493623365708,-3.4451726339094417
-3.4016132365650376,-4.0027091497444935
-4.1738140571881415,-4.445172633909443
-4.475365911840165,-4.729251677749855
-4.827999518742608,-4.827138645159548
-4.866520275141435,-4.729251677749855
-4.7398444733484375,-4.445172633909443
-4.505542422454922,-4.002709149744494
-4.01612104015108,-3.445172633909443
-3.45888330156047,-2.827138645159548
-2.904926855078624,-2.2091046564096533
-2.2785794586201527,-1.6515681405746032
-1.6088930694197785,-1.2091046564096533
-0.9816325853712473,-0.9250256125692407
-0.23743898020448903,2.6665963178311562
3.1848902979906972,2.5687093504214635
-0.16836685675536148,2.284630306581051
1.3161198384652575,1.842166822416103
1.0323220098520158,1.2846303065810518
2.936594930228355,0.666596317831157
2.303957035863987,0.04856232908126212
0.7573095005387664,-0.5089741867537894
0.9126939149119949,-0.9514376709187382
0.6531208646849986,-1.2355167147591506
0.14936912242735773,-1.3334036821688438
-1.072507742064581,-1.2355167147591513
-1.4780485621556714,-0.9514376709187391
-0.49412801038354837,-0.5089741867537907
0.4464247641692153,0.04856232908126046
-0.5699101976362974,0.6665963178311552
0.20265294122588287,1.2846303065810467
0.9623790645212317,1.8421668224161016
2.46865731603806,2.2846303065810503
4.006856469865224,2.5687093504214618
3.157121424060932,2.6665963178311562
3.1374685064811256,2.5687093504214635
3.1174237400604423,2.2846303065810494
2.854379419318144,1.8421668224161034
2.4784868907351956,1.2846303065810556
2.012152490449079,0.6665963178311575
1.5549202523130476,0.04856232908126601
1.2369544221417021,-0.5089741867537889
1.0163543220099662,-0.95143767091874
0.7535474501764382,-1.2355167147591506
0.33234049300256724,-1.3334036821688438
-0.6711990735465706,-1.2355167147591513
-1.6055672711545979,-0.9514376709187415
-0.5013958339410598,-0.5089741867537911
0.46727333897277784,0.04856232908125668
-0.6204027917560415,0.6665963178311548
1.2866033184029697,1.2846303065810512
-0.5577274502910522,1.8421668224161025
0.9065030549927218,2.284630306581051
0.9019163242149506,2.5687093504214635
4.283093717179972,2.6665963178311562
4.305461331854032,2.5687093504214635
2.950476947383184,2.284630306581051
2.6619316453957764,1.8421668224161027
2.530696265109333,1.2846303065810512
1.9980064458266025,0.6665963178311565
1.501637652546038,0.048562329081262456
1.2371669925985522,-0.5089741867537898
1.0694413027039922,-0.9514376709187384
0.7696669747820526,-1.2355167147591508
0.3689688552621086,-1.3334036821688438
-0.5768371208357379,-1.235516714759151
-1.6383376277356543,-0.9514376709187389
-0.5249031744256667,-0.5089741867537905
0.4716639434669649,0.0485623290812609
-0.6525042742390356,0.6665963178311558
0.14712451452517014,1.2846303065810507
1.0461613195785202,1.8421668224161007
2.3346382445408898,2.2846303065810507
4.023001786866775,2.5687093504214635
3.2897984416107184,2.6665963178311562
3.146911866124829,2.5687093504214635
3.148413393246728,2.284630306581051
2.8231882003346684,1.842166822416103
2.405801526737022,1.2846303065810518
1.9950344518052825,0.666596317831157
1.5896948019758423,0.04856232908126212
1.2451673171501796,-0.5089741867537894
0.997429327567844,-0.9514376709187382
0.744797129116838,-1.2355167147591506
0.31814213133158575,-1.3334036821688438
-0.696159984012343,-1.2355167147591513
-1.6280755914857548,-0.9514376709187391
-0.5086539474330655,-0.5089741867537907
0.472711562158679,0.04856232908126046
-0.635964827554546,0.6665963178311552
0.1528483241191901,1.2846303065810467
1.0331524874263651,1.8421668224161016
2.3935940501600155,2.2846303065810503
4.0022273003604845,2.5687093504214618
3.2725919946355613,2.6665963178311562
3.1459437093245683,2.5687093504214635
3.0576907101036523,2.2846303065810494
2.883622087618511,1.8421668224161034
2.470463290055188,0.6183498526368414
1.303386330105595,0.0003158638869432718
1.0702506827551388,-0.6177181248629482
1.0522083892440157,-1.1752546406980031
0.5996787643361139,-1.6177181248629542
-0.21708381883069108,-1.9017971687033648
-2.1596606265798375,-1.999684136113058
-1.8955972375058532,-1.9017971687033655
-1.7444958951968978,-1.6177181248629557
-1.4043004933039047,-1.1752546406980053
-0.7915380681701182,-0.6177181248629575
0.23635794523610057,0.00031586388694057756
0.15180126682620423,0.6183498526368368
0.6993039794533934,1.1758863684718883
1.4841851187197348,1.618349852636837
3.642674819818186,1.902428896477249
3.0348144755116926,2.000315863886942
2.4742493343111605,1.9024288964772493
2.54582449919859,1.618349852636837
2.4458609850111768,1.1758863684718885
1.9755301995164052,0.6183498526368371
1.5169079538833972,0.00031586388694229207
1.2173291327764935,-0.6177181248629517
0.940267387557831,-1.175254640698004
0.5309777384697337,-1.6177181248629526
-0.4134503763528653,-1.901797168703365
-2.34648488488758,-1.999684136113058
-1.9431785975824372,-1.9017971687033652
-1.7982117449494475,-1.617718124862953
-1.4425849840342335,-1.1752546406980047
-0.835997345218998,-0.6177181248629533
0.20061649828213696,0.0003158638869415573
-0.44192315756085077,0.6183498526368364
0.43084614355678197,1.1758863684718865
0.6483528530575324,1.6183498526368365
2.393426641200368,1.902428896477249
4.13146287872661,2.000315863886942
2.6821789963038585,3.2105683269964143
3.6820729610752054,2.926489283156002
3.595311669121947,2.4840257989910537
2.970313259342371,1.9264892831560025
2.4127334413664534,1.3084552944061076
1.9814140704263143,0.6904213056562128
1.585628427633502,0.13288478982116136
1.3118310514633489,-0.3095786943437875
1.1928032932827983,-0.5936577381841999
1.074363208021587,-0.691544705593893
